text,label
H808 房续住到月底（8 月 31 日），帮我批量更新一下系统记录,6
I909 房续住 2 天，备注 “续住期间请勿打扰” 哈,6
J1010 房延长入住 3 天，记得通知客房部调整清洁计划哦,6
1111 房续住到出差结束（共 2 晚），客人已经在线确认啦,6
1222 房本地续住 1 天，系统会自动发续住短信吧？,6
1333 房续住到下周一（7 月 8 日），退房时间不变哈,6
1444 房延长入住 2 天，前台操作完记得更新 PMS 系统状态,6
帮我查下 405 房客人的预订单，看看能否预订续住。,7
查询 222 房预订单，客人想通过订单续住至月底。,7
帮我看一下 A101 房的预订单，能否续住 2 晚？,7
查询 1333 房预订单，客人想通过订单续住至下月初，是否可行？,7
308 房预订单续住，原订单号 20250701-001，追加 2 天。,7
506 房通过预订单续住，客人姓名张三，手机号 13812345678。,7
102 房预订单续住查询，原入住人李女士，能否追加 3 晚？,7
205 房预订单续住，系统提示原订单有价格变动，需要客人确认。,7
405 房预订单续住，帮我调取原订单详情（订单号 8888）。,7
602 房通过预订单续住 2 天，客人说预订单是用家人账号订的。,7
318 房预订单续住，先查一下原订单是否包含早餐权益。,7
709 房预订单续住，客人提供的订单号无效，需要重新查询。,7
903 房预订单续住 1 晚，系统显示原订单已过免费取消时间。,7
808 房预订单续住，用入住人手机号 13998765432 查询预订单列表。,7
1212 房预订单续住，客人要求续住期间更换为海景房。,7
555 房预订单续住,7
333 房通过预订单续住 3 天，帮我同步更新预订单状态为 “已续住”。,7
222 房预订单续住，客人说预订单是第三方平台预订。,7
777 房预订单续住，先核对原订单入住人姓名是否与当前客人一致。,7
A101 房预订单续住，用原订单号 ABC123 追加续住天数。,7
C303 房预订单续住，原订单含早，续住部分是否同步包含？,7
D404 房通过预订单续住 3 天，帮我生成新的预订单确认号。,7
E505 房预订单续住，客人提供的姓名与预订单不一致，需要身份验证。,7
H808 房预订单续住，用入住人身份证号 440301XXXX 查询预订单。,7
I909 房预订单续住 1 晚，帮我备注 “续住部分享受会员折扣”。,7
J1010 房预订单续住，客人说预订单有优惠券未使用，能否补用？,7
1111 房预订单续住，原订单入住人手机号停机，需要其他联系方式验证。,7
1333 房通过预订单续住 2 天，帮我同步更新客人的忠诚度计划积分。,7
1444 房预订单续住，客人要求续住部分开具单独发票，系统能否支持？,7
308 房预订单续住哈，原订单号 20250701-001，追加 2 天呗,7
506 房通过预订单续住，客人姓名张三，手机号 13812345678，麻烦处理下,7
102 房预订单续住查询，原入住人李女士，能不能追加 3 晚呀？,7
205 房预订单续住，系统提示原订单价格有变动，得让客人确认一下哈,7
405 房预订单续住，帮我调取原订单详情（订单号 8888）看看呗,7
602 房通过预订单续住 2 天，客人说这预订单是用家人账号订的呢,7
318 房预订单续住，先帮我查下原订单有没有包含早餐权益哈,7
709 房预订单续住，客人提供的订单号无效，需要重新查询一下哦,7
903 房预订单续住 1 晚，系统显示原订单过了免费取消时间啦,7
808 房预订单续住，用入住人手机号 13998765432 查一下预订单列表呗,7
1212 房预订单续住，客人要求续住期间换成海景房哈,7
555 房预订单续住，客人想续住 3 天，你查查预订单呗,7
333 房通过预订单续住 3 天，帮我同步更新预订单状态为 “已续住” 哈,7
222 房预订单续住，客人说这预订单是第三方平台订的呢,7
777 房预订单续住，先核对下原订单入住人姓名和当前客人是否一致哈,7
A101 房预订单续住，用原订单号 ABC123 追加续住天数呗,7
C303 房预订单续住，原订单含早餐，续住部分能同步包含不？,7
D404 房通过预订单续住 3 天，帮我生成新的预订单确认号哈,7
E505 房预订单续住，客人提供的姓名和预订单不一致，得做身份验证哦,7
H808 房预订单续住，用入住人身份证号 440301XXXX 查一下预订单呗,7
I909 房预订单续住 1 晚，帮我备注 “续住部分享受会员折扣” 哈,7
J1010 房预订单续住，客人说预订单有优惠券没使用，能补用吗？,7
1111 房预订单续住，原订单入住人手机号停机了，得用其他方式验证啦,7
1333 房通过预订单续住 2 天，帮我同步更新客人的忠诚度计划积分哈,7
1444 房预订单续住，客人要求续住部分开单独发票，系统支持不？,7
帮我查下 405 房客人的预订单，看看能不能做预订续住呀？,7
查询 222 房预订单，客人想通过订单续住到这个月底哈,7
帮我看一下 A101 房的预订单，能不能续住 2 晚呢？,7
查询 1333 房预订单，客人想通过订单续住到下月初，是否可行呀？,7
707 房预订单续住，客人说续住天数和原订单房型得保持一致哦,7
帮我查下 606 房客人的预订单，看看能否预订续住 5 晚，客人是会员身份，查询是否有会员优惠。,7
查询 333 房预订单，客人想通过订单续住至下个月中旬，核实是否有特殊活动影响房间供应。,7
帮我看一下 B202 房的预订单，能否续住 4 晚并升级到行政套房，查看升级费用。,7
查询 1555 房预订单，客人想通过订单续住至下周五，确认是否有连住优惠政策。,7
409 房预订单续住，原订单号 20250801-002，追加 3 天，同时确认早餐供应天数是否同步增加。,7
608 房通过预订单续住，客人姓名李四，手机号 13678901234，检查续住期间是否有其他预订冲突。,7
108 房预订单续住查询，原入住人赵先生，能否追加 4 晚，查看原订单是否有不可续住的条款。,7
210 房预订单续住，系统提示原订单所在楼层将进行维修，询问客人是否接受更换楼层续住。,7
410 房预订单续住，帮我调取原订单详情（订单号 9999），并查看是否有额外消费未结清。,7
703 房通过预订单续住 3 天，客人说预订单是朋友帮忙订的，需核实授权情况。,7
328 房预订单续住，先查一下原订单是否包含免费停车权益，续住部分是否延续。,7
805 房预订单续住，客人提供的订单号模糊不清，尝试通过入住人姓名和手机号查询。,7
910 房预订单续住 2 晚，系统显示原订单已临近退房时间，确认是否还能办理续住。,7
801 房预订单续住，用入住人手机号 13512346789 查询预订单列表，查看是否有未完成的服务需求。,7
1313 房预订单续住，客人要求续住期间更换为带阳台且无烟的房间，查询是否有可调配的房源。,7
518 房预订单续住 2 天，帮我同步更新预订单状态为 “已续住”，并发送续住确认短信给客人。,7
338 房预订单续住，客人说预订单是在旅游展会现场预订的，查看是否有特殊优惠政策。,7
778 房预订单续住，先核对原订单入住人姓名是否与当前客人一致，不一致时要求提供有效证明。,7
A202 房预订单续住，用原订单号 XYZ456 追加续住天数，检查续住价格是否按原合同执行。,7
C404 房预订单续住，原订单含早，续住部分是否同步包含，若不包含计算差价。,7
D505 房通过预订单续住 4 天，帮我生成新的预订单确认号，并发送至客人邮箱。,7
E606 房预订单续住，客人提供的姓名与预订单不一致，需要通过身份证信息进行身份验证。,7
H909 房预订单续住，用入住人身份证号 420106XXXX 查询预订单，核实是否有信用记录问题。,7
I808 房预订单续住 1 晚，帮我备注 “续住部分享受会员折扣，且延迟退房至下午 2 点”。,7
J1111 房预订单续住，客人说预订单有优惠券未使用，查看优惠券使用规则，判断能否补用。,7
1222 房预订单续住，原订单入住人手机号停机，尝试通过紧急联系人联系方式验证身份。,7
1444 房通过预订单续住 2 天，帮我同步更新客人的忠诚度计划积分，并发送积分变动通知。,7
1555 房预订单续住，客人要求续住部分开具单独发票，系统能否支持，若不支持告知客人解决办法。,7
407 房客人的预订单，看看能否预订续住，同时查询是否有可升级的房型及费用。,7
查询 208 房预订单，客人想通过订单续住至本月底，查看续住期间是否有团队预订影响。,7
帮我看一下 C305 房的预订单，能否续住 3 晚，核实是否有其他客人对该房间的优先预订权。,7
查询 1666 房预订单，客人想通过订单续住至下周一，确认是否需要重新支付押金。,7
509 房预订单续住，原订单号 20250815-003，追加 2 天，检查是否有特殊活动导致房价调整。,7
706 房通过预订单续住，客人姓名王五，手机号 13712345678，查看续住期间的房间清洁安排。,7
110 房预订单续住查询，原入住人孙女士，能否追加 5 晚，了解原订单是否有续住限制。,7
212 房预订单续住，系统提示原订单有未完成的洗衣服务，确认是否需要继续服务。,7
412 房预订单续住，帮我调取原订单详情（订单号 7777），并查看是否有已预订的会议服务。,7
806 房通过预订单续住 3 天，客人说预订单是通过公司协议价预订的，核实续住是否适用协议价。,7
330 房预订单续住，先查一下原订单是否包含健身房会员权益，续住部分是否延续。,7
907 房预订单续住，客人提供的订单号有误，尝试通过入住时间和房型信息查询预订单。,7
101 房客人想换房，麻烦查下 305 房是否可安排。,8
202 房客人申请调换房间，原房间噪音太大，帮我查下空房。,8
303 房客人要求升级套房，看看行政套房是否有空余。,8
404 房客人想更换大床房，目标房号 505，帮我确认房态。,8
505 房客人申请降级房型，从套房换成双床房，处理一下。,8
606 房客人换房，原房间设施故障，优先安排同楼层房间。,8
707 房客人要求换房到无烟楼层，帮我查下 8 楼无烟房。,8
808 房客人想升级海景房，看看有没有带阳台的房型。,8
909 房客人更换房间，目标房号 A101，需提前通知客房部。,8
A101 房客人申请换房，原房间朝向不满意，推荐高楼层房间。,8
C303 房客人想换房到低楼层，帮我查下 2 楼是否有合适房型。,8
D404 房客人升级房型，从标准间换成豪华大床房，确认差价。,8
E505 房客人更换房间至 606 房，原房间已安排清洁，同步更新房态。,8
F606 房客人申请换房，目标房型为亲子房，查看是否有滑梯设施的房间。,8
G707 房客人调换到 G808 房，帮我打印新的房卡并通知前台。,8
H808 房客人想降级房型，从行政房换成普通双床房，处理续住订单。,8
I909 房客人换房，原房间空调故障，优先安排同价位房间。,8
J1010 房客人要求升级到套房，备注客人是钻石会员，优先安排。,8
1111 房客人更换房间至 1212 房，帮我同步更新 PMS 系统记录。,8
1222 房客人申请换房，目标房型为无障碍房，确认设施是否齐全。,8
1333 房客人调换房间，原房间采光不足，推荐朝南的 205 房。,8
1444 房客人升级房型到 308 房，帮我核对客人身份证信息。,8
1555 房客人更换房间，目标房号 405，需和客人确认换房时间。,8
1666 房客人申请降级房型，从花园房换成城景房，处理价格差异。,8
1777 房客人调换到 1818 房，原房间客人已退房，安排清洁后交接。,8
1818 房客人想换房到高楼层，帮我查下 9 楼以上的空房列表。,8
1919 房客人升级房型至 2020 房，备注 “换房后保留原套餐服务”。,8
2020 房客人更换房间，原房间有宠物入住记录，安排彻底清洁后的空房。,8
2121 房客人申请换房，目标房型为连通房，查看是否有相邻空房。,8
305房换到308房,8
帮我把305房换到308房,8
101 房的客人想换房，你帮我查查 305 房能不能安排呀？,8
202 房的客人说原房间太吵了，申请换房，你帮我查下现在有空房吗？,8
303 房的客人想升级套房，你看看行政套房还有没有空余的呀？,8
404 房的客人想换成大床房，目标房号 505，帮我确认一下房态呗,8
505 房的客人申请从套房降级成双床房，你处理一下哈,8
606 房的客人要换房，原房间设施出问题了，优先安排同楼层的房间哈,8
707 房的客人想换到无烟楼层，你帮我查下 8 楼的无烟房有没有空的？,8
808 房的客人想升级到海景房，看看有没有带阳台的房型呀？,8
909 房的客人要换房到 A101，记得提前通知客房部准备哦,8
A101 房的客人觉得原房间朝向不好，想换房，你推荐几个高楼层的房间呗,8
B202 房的客人申请换房，麻烦核对一下客人姓名张三的换房需求哈,8
C303 房的客人想换到低楼层，你帮我查下 2 楼有没有合适的房型呀？,8
D404 房的客人要从标准间升级成豪华大床房，记得确认一下差价哦,8
E505 房的客人换到 606 房，原房间已经安排清洁了，同步更新一下房态哈,8
F606 房的客人想换亲子房，你查看一下有没有带滑梯设施的房间呀？,8
G707 房的客人调换到 G808 房，帮我打印新的房卡并通知前台呗,8
H808 房的客人想从行政房降级成普通双床房，处理一下续住订单哈,8
I909 房的客人原房间空调坏了，换房时优先安排同价位的房间哦,8
J1010 房的客人是钻石会员，想升级到套房，你优先安排一下，备注好哈,8
1111 房的客人换到 1212 房，帮我同步更新一下 PMS 系统记录呗,8
1222 房的客人申请换无障碍房，你确认一下设施是否齐全呀？,8
1333 房的客人觉得原房间采光不好，推荐一下朝南的 205 房呗,8
1444 房的客人升级到 308 房，帮我核对一下客人的身份证信息哈,8
1555 房的客人要换到 405 房，记得和客人确认一下换房时间哦,8
1666 房的客人从花园房降级成城景房，处理一下价格差异哈,8
1777 房的客人调换到 1818 房，原房间客人已经退房了，安排清洁后交接呗,8
1818 房的客人想换到高楼层，你帮我查下 9 楼以上的空房列表呀,8
1919 房的客人升级到 2020 房，备注一下 “换房后保留原套餐服务” 哈,8
2020 房的客人原房间有宠物入住过，安排一间彻底清洁后的空房呗,8
2121 房的客人想换连通房，你查看一下有没有相邻的空房呀？,8
305 房换到 308 房哈，麻烦处理一下,8
帮我把 305 房换到 308 房呗，谢谢啦,8
105 房客人要求升级到豪华景观房，备注客人是白金会员，优先满足景观视野好的需求。,8
222 房客人更换房间至 232 房，帮我在 PMS 系统中更新房间信息，并告知客人新房间的房卡已准备好。,8
344 房客人申请换房，目标房型为家庭套房，确认是否有可容纳三人的配套设施。,8
455 房客人调换房间，原房间网络信号不好，推荐网络稳定的 508 房。,8
566 房客人升级房型到 609 房，帮我仔细核对客人的付款方式和信用记录。,8
677 房客人更换房间，目标房号 710，需和客人再次确认换房后的早餐供应情况。,8
788 房客人申请降级房型，从行政套房换成高级双床房，妥善处理好价格调整和服务变更。,8
899 房客人调换到 919 房，原房间客人已完成退房手续，通知保洁加急清洁后安排交接。,8
922 房客人想换房到高楼层且安静的房间，帮我查下 10 楼以上带隔音设施的空房列表。,8
1033 房客人升级房型至 1144 房，备注 “换房后原预订的叫醒服务时间不变”。,8
1155 房客人更换房间，原房间有异味，安排经过彻底通风和除味处理后的空房。,8
1266 房客人申请换房，目标房型为带露台的房间，查看是否有符合要求且空出的房间。,8
1301 房换到 1305 房，同时告知客人新房间的位置和周边设施情况。,8
帮我把 1402 房换到 1406 房，并在系统中更新相关的服务订单信息。,8
1503 房的客人想换房，你帮我查查 1608 房能否安排，同时确认是否需要额外费用。,8
1604 房的客人说原房间灯光太暗，申请换房，你帮我查下现在有没有灯光亮度可调节的空房。,8
1705 房的客人想升级到总统套房，你看看当前是否有空闲且符合客人要求的总统套房。,8
1806 房的客人想换成榻榻米房型，目标房号 1907，帮我确认一下该房的卫生清洁状态。,8
1908 房的客人申请从豪华房降级成标准房，你处理好价格差异并告知客人后续服务内容的变化。,8
2009 房的客人要换房，原房间窗户无法正常关闭，优先安排同楼层且窗户设施完好的房间。,8
2110 房的客人想换到无烟且带独立衣帽间的楼层，你帮我查下 12 楼的符合条件的房间有没有空的？,8
2211 房的客人想升级到带按摩浴缸的房型，看看有没有可供选择的房间呀？,8
2312 房的客人要换房到 B102，记得提前和客房部沟通准备好新房间的洗漱用品。,8
B102 房的客人觉得原房间空间太小，想换房，你推荐几个空间较大且采光好的房间呗。,8
B203 房的客人申请换房，麻烦核对一下客人姓名李四的特殊换房需求（需要靠近电梯）哈。,8
C304 房的客人想换到低楼层且有电梯直达的房间，你帮我查下 1 楼有没有合适的房型呀？,8
C405 房的客人要从普通大床房升级成行政大床房，记得确认一下升级后的权益和差价哦。,8
D506 房的客人换到 509 房，原房间已经安排深度清洁了，同步更新一下系统中的房态和清洁记录哈。,8
D607 房的客人要求换房，希望新房间能提供 24 小时热水不间断服务，查看是否有满足条件的空房。,8
E708 房的客人想从双床房升级成豪华套房，确认升级后是否包含免费的迷你吧服务和早餐份数。,8
给预订人张三的预订单 20250801-001 自动排房，优先安排高楼层。,9
麻烦把预订单号 5678 的客人李四排房到 808 房，客人偏好无烟房。,9
预订单 1234 的王女士要求海景房，帮我智能排房并同步备注。,9
请将预订单号 ABC123 的客人赵先生排房到 909 房，系统校验房态。,9
给会员陈先生的预订单自动排房，按历史偏好推荐连通房。,9
预订单号 DEF456 的客人刘小姐，排房到 A101 房并发送房卡信息。,9
麻烦为预订单号 GHI789 的客人自动排房，优先同楼层连续房号。,9
预订单号 JKL012 的客人周先生指定排房到 B202 房，确认设施正常。,9
给预订单号 MNO345 的客人自动排房，按后台逻辑自动排房。,9
预订单号 PQR678 的客人吴女士，排房到 C303 房并备注 “延迟退房权益”。,9
请为预订单号 STU901 的客人自动排房，优先安排带阳台的房型。,9
预订单号 VWX234 的客人郑先生，指定排房到 D404 房并更新 PMS 系统。,9
给预订单号 YZA567 的客人自动排房，根据会员等级推荐行政房。,9
预订单号 BCD890 的客人冯女士，排房到 E505 房并通知前台准备欢迎礼包。,9
麻烦为预订单号 EFG123 的客人自动排房，避开低楼层和电梯旁房间。,9
预订单号 GHI456 的客人陈先生，指定排房到 F606 房并核对入住人信息。,9
给预订单号 JKL789 的客人自动排房，按 “家庭房优先” 策略推荐房型。,9
预订单号 MNO012 的客人杨小姐，排房到 G707 房并同步更新门锁权限。,9
请为预订单号 PQR345 的客人自动排房，考虑客人上次入住的房间偏好。,9
预订单号 STU678 的客人朱先生，指定排房到 H808 房并备注 “请勿打扰”。,9
给预订单号 VWX901 的客人自动排房，按 “无烟房 + 高楼层” 策略筛选。,9
预订单号 YZA234 的客人秦小姐，排房到 I909 房并确认是否含早。,9
麻烦为预订单号 BCD567 的客人自动排房，推荐 3 间同价位可选房间。,9
预订单号 EFG890 的客人沈先生，指定排房到 J1010 房并标记 “VIP 接待”。,9
给预订单号 GHI123 的客人自动排房，根据 “亲子房优先” 策略匹配房型。,9
预订单号 JKL456 的客人卢小姐，排房到 K1111 房并同步会员积分系统。,9
请为预订单号 MNO789 的客人自动排房，优先安排上次入住的 1212 房。,9
预订单号 PQR012 的客人程先生，指定排房到 L1313 房并检查设施报修记录。,9
给预订单号 STU345 的客人自动排房，按 “靠近电梯 + 低楼层” 策略推荐。,9
预订单号 VWX678 的客人魏小姐，排房到 M1414 房并备注 “生日布置需求”。,9
给张三预订单自动排房,9
麻烦给张三的预订单自动排房,9
预订人张三的预订单 20250801-001 需要自动排房，优先安排高楼层哈,9
预订单号 5678 的客人李四，麻烦排房到 808 房，他偏好无烟房哦,9
预订单 1234 的王女士想要海景房，帮我智能排房并同步备注一下呗,9
请把预订单号 ABC123 的客人赵先生排房到 909 房，记得让系统校验房态哈,9
会员陈先生的预订单麻烦自动排房，按他的历史偏好推荐连通房呗,9
预订单号 DEF456 的客人刘小姐，排房到 A101 房后发送一下房卡信息哈,9
预订单号 GHI789 的客人需要自动排房，优先安排同楼层连续房号哦,9
预订单号 JKL012 的客人周先生指定排房到 B202 房，确认一下设施是否正常呗,9
给预订单号 MNO345 的客人自动排房，按后台逻辑推荐就行哈,9
预订单号 PQR678 的客人吴女士，排房到 C303 房并备注 “延迟退房权益” 哦,9
预订单号 STU901 的客人自动排房时，优先安排带阳台的房型哈,9
预订单号 VWX234 的客人郑先生，指定排房到 D404 房并更新一下 PMS 系统呗,9
预订单号 YZA567 的客人自动排房，根据会员等级推荐行政房哈,9
预订单号 BCD890 的客人冯女士，排房到 E505 房后通知前台准备欢迎礼包哦,9
预订单号 EFG123 的客人自动排房时，记得避开低楼层和电梯旁房间哈,9
预订单号 GHI456 的客人陈先生，指定排房到 F606 房并核对一下入住人信息呗,9
预订单号 JKL789 的客人自动排房，按 “家庭房优先” 策略推荐房型哈,9
预订单号 MNO012 的客人杨小姐，排房到 G707 房并同步更新门锁权限哦,9
预订单号 PQR345 的客人自动排房，考虑一下他上次入住的房间偏好呗,9
预订单号 STU678 的客人朱先生，指定排房到 H808 房并备注 “请勿打扰” 哈,9
预订单号 VWX901 的客人自动排房，按 “无烟房 + 高楼层” 策略筛选哦,9
预订单号 YZA234 的客人秦小姐，排房到 I909 房后确认一下是否含早哈,9
预订单号 BCD567 的客人自动排房，推荐 3 间同价位的可选房间呗,9
预订单号 EFG890 的客人沈先生，指定排房到 J1010 房并标记 “VIP 接待” 哈,9
预订单号 GHI123 的客人自动排房，根据 “亲子房优先” 策略匹配房型哦,9
预订单号 JKL456 的客人卢小姐，排房到 K1111 房并同步会员积分系统哈,9
预订单号 MNO789 的客人自动排房，优先安排他上次入住的 1212 房呗,9
预订单号 PQR012 的客人程先生，指定排房到 L1313 房并检查一下设施报修记录哈,9
预订单号 STU345 的客人自动排房，按 “靠近电梯 + 低楼层” 策略推荐哦,9
预订单号 VWX678 的客人魏小姐，排房到 M1414 房并备注 “生日布置需求” 哈,9
预订单号 836247 客人刘先生，指定排房到 208 房，确认房间设备完好后安排。,9
给预订单号 497531 的客人自动排房，优先分配带独立阳台的房型。,9
预订单号 712865 的客人张女士要求海景房，按需求智能排房并备注特殊要求。,9
请将预订单号 543987 的客人张小姐排房到 603 房，系统核实房态后操作。,9
预订单号 289613 的客人王先生，排房到 406 房并发送含房卡信息的短信。,9
麻烦为预订单号 365824 的客人自动排房，优先安排同楼层连续房号。,9
预订单号 927158 的客人周女士指定排房到 805 房，检查房间卫生情况。,9
给预订单号 614739 的客人自动排房，按后台逻辑优先安排高楼层安静房间。,9
预订单号 158267 的客人吴先生，排房到 702 房并备注 “延迟退房至 14 点”。,9
请为预订单号 873456 的客人自动排房，优先分配带早餐权益的房型。,9
预订单号 236985 的客人郑先生，指定排房到 901 房并更新 PMS 系统信息。,9
给预订单号 458712 的客人自动排房，根据会员等级推荐行政套房。,9
预订单号 769123 的客人冯女士，排房到 308 房并通知前台准备欢迎礼。,9
麻烦为预订单号 592647 的客人自动排房，避开临近电梯间的房间。,9
预订单号 813762 的客人陈先生，指定排房到 509 房并核对入住人证件信息。,9
给预订单号 347891 的客人自动排房，按 “家庭套房优先” 策略匹配房型。,9
预订单号 625913 的客人杨小姐，排房到 1010 房并同步更新门锁权限。,9
请为预订单号 938274 的客人自动排房，考虑客人上次入住偏好安排无烟房。,9
预订单号 176325 的客人朱先生，指定排房到 809 房并备注 “请勿打扰” 标识。,9
给预订单号 582617 的客人自动排房，按 “高楼层 + 安静区域” 策略筛选。,9
预订单号 741936 的客人秦小姐，排房到 607 房并确认早餐供应时间。,9
麻烦为预订单号 263587 的客人自动排房，推荐 3 间同价位可选房间供客人确认。,9
预订单号 859124 的客人沈先生，指定排房到 703 房并标记 “VIP 接待”。,9
给预订单号 376249 的客人自动排房，根据 “亲子房优先” 策略匹配合适房型。,9
预订单号 914835 的客人林先生，排房到 405 房并备注客人需加床服务。,9
请为预订单号 683572 的客人自动排房，优先选择带浴缸的房型。,9
预订单号 125968 的客人郭女士，指定排房到 301 房并确认房间空调制冷效果。,9
给预订单号 468237 的客人自动排房，按 “双床房 + 高楼层” 策略安排。,9
预订单号 735914 的客人唐先生，排房到 502 房并备注客人对床品材质有特殊要求。,9
麻烦为预订单号 246835 的客人自动排房，优先安排靠近电梯但不紧邻的房间。,9
处理今日所有预抵订单的自动排房，按后台逻辑优先。,10
麻烦对今日预抵订单批量排房，优先满足无烟房和高楼层需求。,10
今日预抵的 20 间订单需要智能排房，按 “同团队连续房号” 策略分配。,10
请对今日预抵的散客订单自动排房，避开正在维修的楼层。,10
今日预抵的 客人订单，麻烦按 “行政房优先” 策略集中排房。,10
处理今日预抵的订单，自动排房时优先分配亲子主题房。,10
今日预抵的团队订单 30 间，按 “同楼层 + 连通房” 策略批量排房。,10
麻烦对今日预抵的所有订单智能排房，同步更新房态到 PMS 系统。,10
今日预抵的需求订单，自动排房时优先匹配无障碍房型。,10
处理今日预抵的订单，按 “历史偏好 + 高楼层” 策略自动排房。,10
今日预抵的客人订单，麻烦按 “靠近会议室 + 办公设施” 排房。,10
请对今日预抵的所有订单批量排房，优先分配已清洁完毕的房间。,10
今日预抵的客人订单，自动排房时推荐带厨房的套房房型。,10
处理今日预抵的客人订单，智能排房时优先安排浪漫主题房。,10
今日预抵的 35 间订单需要自动排房，按 “价格从高到低” 策略推荐。,10
麻烦对今日预抵的订单，按 “行政套房优先” 策略单独排房。,10
今日预抵的订单，自动排房时优先匹配可加床的房型。,10
请对今日预抵的所有订单批量排房，避开上次客人反馈噪音的房间。,10
今日预抵的订单，智能排房时优先分配宠物专用清洁房间。,10
处理今日预抵的订单，按 “领队房号 + 队员连续” 策略排房。,10
今日预抵的订单，麻烦按 “随机分配 + 均衡各楼层” 自动排房。,10
请对今日预抵的订单，按 “海景房优先” 策略集中排房。,10
今日预抵的订单，自动排房时预留相邻备用房间。,10
处理今日预抵的订单，智能排房时优先安排布置过的房间。,10
今日预抵的 50 间订单需要批量排房，按 “同旅行社 + 同楼层” 策略分配。,10
麻烦对今日预抵的订单，按 “高楼层 + 安静区域” 策略排房。,10
今日预抵的需求订单，自动排房时优先匹配大床房型。,10
请对今日预抵的所有订单智能排房，同步生成预打印房卡列表。,10
今日预抵的订单，按 “上次入住房间 + 升级房型” 策略排房。,10
处理今日预抵的所有订单，按 “后台默认逻辑 + 人工审核” 双流程排房。,10
所有今日预抵订单自动排房,10
今日预抵订单麻烦批量排房，优先满足无烟房和高楼层的需求呗,10
今日预抵的 20 间订单要智能排房，按 “同团队连续房号” 策略分配哈,10
请给今日预抵的散客订单自动排房，记得避开正在维修的楼层哦,10
今日预抵的 VIP 客人订单，麻烦按 “行政房优先” 策略集中排房呗,10
处理今日预抵的亲子家庭订单，自动排房时优先分配亲子主题房哈,10
今日预抵的 30 间团队订单，按 “同楼层 + 连通房” 策略批量排房哦,10
今日预抵的所有订单麻烦智能排房，同步更新房态到 PMS 系统哈,10
今日预抵的无障碍需求订单，自动排房时优先匹配无障碍房型呗,10
今日预抵的会员订单，按 “历史偏好 + 高楼层” 策略自动排房哈,10
今日预抵的商务客人订单，麻烦按 “靠近会议室 + 办公设施” 排房哦,10
今日预抵的所有订单请批量排房，优先分配已清洁完毕的房间哈,10
今日预抵的长住客人订单，自动排房时推荐带厨房的套房房型呗,10
今日预抵的情侣客人订单，智能排房时优先安排浪漫主题房哈,10
今日预抵的 35 间订单需要自动排房，按 “价格从高到低” 策略推荐哦,10
今日预抵的钻石会员订单，麻烦按 “行政套房优先” 策略单独排房哈,10
今日预抵的加床需求订单，自动排房时优先匹配可加床的房型呗,10
今日预抵的所有订单请批量排房，避开上次客人反馈噪音的房间哈,10
今日预抵的宠物友好订单，智能排房时优先分配宠物专用清洁房间哦,10
今日预抵的会议团队订单，按 “领队房号 + 队员连续” 策略排房哈,10
今日预抵的散客订单，麻烦按 “随机分配 + 均衡各楼层” 自动排房呗,10
今日预抵的高协议价订单，按 “海景房优先” 策略集中排房哈,10
今日预抵的延迟抵达订单，自动排房时预留相邻备用房间哦,10
今日预抵的生日客人订单，智能排房时优先安排布置过的房间哈,10
今日预抵的 50 间订单需要批量排房，按 “同旅行社 + 同楼层” 策略分配呗,10
今日预抵的金卡会员订单，麻烦按 “高楼层 + 安静区域” 策略排房哈,10
今日预抵的带婴儿床需求订单，自动排房时优先匹配大床房型哦,10
今日预抵的所有订单请智能排房，同步生成预打印房卡列表哈,10
今日预抵的回头客订单，按 “上次入住房间 + 升级房型” 策略排房呗,10
所有今日预抵订单麻烦自动排房，按 “后台默认逻辑 + 人工审核” 双流程处理哈,10
处理今日所有预抵订单的自动排房，优先分配带观景阳台的房型。,10
麻烦对今日预抵订单批量排房，优先满足带浴缸且采光好的需求。,10
今日预抵的 15 间订单需要智能排房，按 “家庭套房集中分配” 策略处理。,10
请对今日预抵的散客订单自动排房，避开靠近电梯噪音大的房间。,10
今日预抵的客人订单，麻烦按 “豪华房优先 + 景观朝向” 策略集中排房。,10
处理今日预抵的订单，自动排房时优先分配带早餐权益的房型。,10
今日预抵的团队订单 25 间，按 “相邻房号 + 同朝向” 策略批量排房。,10
麻烦对今日预抵的所有订单智能排房，同步更新房间设施维护状态到 PMS 系统。,10
今日预抵的需求订单，自动排房时优先匹配带独立卫浴的房型。,10
处理今日预抵的订单，按 “会员等级 + 房型偏好” 策略自动排房。,10
今日预抵的客人订单，麻烦按 “靠近停车场 + 充电桩配备” 排房。,10
请对今日预抵的所有订单批量排房，优先分配新装修完成的房间。,10
今日预抵的客人订单，自动排房时推荐带烘干功能的洗衣房房型。,10
处理今日预抵的客人订单，智能排房时优先安排带露台的花园房。,10
今日预抵的 40 间订单需要自动排房，按 “价格从低到高” 策略推荐。,10
麻烦对今日预抵的订单，按 “高级双床房优先” 策略单独排房。,10
今日预抵的订单，自动排房时优先匹配带儿童娱乐设施的房型。,10
请对今日预抵的所有订单批量排房，避开上次客人投诉设施老旧的房间。,10
今日预抵的订单，智能排房时优先分配带健身房免费入场券的房间。,10
处理今日预抵的订单，按 “商务客人需求 + 办公桌椅配备” 策略排房。,10
